Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Home_Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Customer_Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Recurring_Monthly_Revenue,RunningRecurringMonthlyRevenue
9851-QXEEQ,Male,21,No,0,Bangor,95914,39.396585,-121.38029,0,41,None,Yes,47.74,Yes,Yes,Fiber Optic,48,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.7,4346.4,0,0,1957.34,6303.74,Churned,Competitor,Competitor had better devices,153.7497561,14093.56159
1984-FCOWB,Female,21,Yes,0,Templeton,93465,35.536115,-120.739231,1,70,Offer A,Yes,41.88,Yes,Yes,Fiber Optic,59,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,109.5,7674.55,0,150,2931.6,10756.15,Churned,Attitude,Attitude of service provider,153.6592857,14247.22087
6769-DCQLI,Male,21,No,0,Pope Valley,94567,38.672708,-122.403219,0,52,None,Yes,49.29,No,Yes,Fiber Optic,51,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105,5426.85,0,0,2563.08,7989.93,Churned,Other,Don't know,153.6525,14400.87337
4827-LTQRJ,Female,70,Yes,2,Shasta,96087,40.617614,-122.512861,1,66,None,Yes,44.38,Yes,Yes,Fiber Optic,28,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,110.6,7210.85,0,0,2929.08,10139.93,Stayed,NULL,NULL,153.635303,14554.50868
3022-BEXHZ,Male,19,Yes,1,Sonoma,95476,38.25485,-122.461799,6,67,None,Yes,40.96,Yes,Yes,Fiber Optic,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.2,7530.8,0,0,2744.32,10275.12,Stayed,NULL,NULL,153.36,14861.29743
8015-IHCGW,Female,53,Yes,1,Garden Grove,92844,33.766476,-117.969795,1,72,Offer A,Yes,36.82,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,8425.15,42.29,0,2651.04,11033.9,Stayed,NULL,NULL,153.2486111,15167.84604
8823-RLPWL,Female,24,Yes,0,Rosamond,93560,34.903052,-118.411251,5,72,Offer A,Yes,41.21,Yes,Yes,Fiber Optic,73,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.65,8065.65,0,0,2967.12,11032.77,Stayed,NULL,NULL,153.2329167,15321.07895
9739-JLPQJ,Female,58,Yes,1,Long Beach,90822,33.778436,-118.118648,9,72,None,Yes,33.37,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,117.5,8670.1,47.55,0,2402.64,11025.19,Stayed,NULL,NULL,153.1276389,15474.20659
4199-QHJNM,Male,72,Yes,0,Bass Lake,93604,37.458367,-119.345011,9,67,Offer A,Yes,48.68,Yes,Yes,Fiber Optic,17,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,102.9,6989.7,0,0,3261.56,10251.26,Stayed,NULL,NULL,153.0038806,15627.21047
1135-HIORI,Female,48,Yes,3,Byron,94514,37.83323,-121.601461,3,64,Offer B,Yes,39.37,Yes,Yes,Fiber Optic,53,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.45,7266.95,0,0,2519.68,9786.63,Stayed,NULL,NULL,152.9160938,15780.12657
8975-SKGRX,Male,29,Yes,0,Redwood City,94063,37.499411,-122.196318,1,71,None,Yes,33.83,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.1,8310.55,0,130,2401.93,10842.48,Stayed,NULL,NULL,152.7109859,16238.51255
9408-HRXRK,Female,63,Yes,1,Annapolis,95412,38.731055,-123.316553,9,45,None,Yes,47.48,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.15,4730.9,0,0,2136.6,6867.5,Stayed,NULL,NULL,152.6111111,16391.12366
5130-IEKQT,Male,73,No,0,San Francisco,94109,37.794487,-122.42227,0,25,Offer C,Yes,46.34,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,105.95,2655.25,0,0,1158.5,3813.75,Churned,Price,Price too high,152.55,16543.67366
5193-QLVZB,Male,52,No,0,Bieber,96009,41.083464,-121.107929,0,63,Offer B,Yes,48.75,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.75,6536.5,0,0,3071.25,9607.75,Stayed,NULL,NULL,152.5039683,16696.17763
8089-UZWLX,Female,75,No,0,El Nido,95317,37.127386,-120.506422,0,71,Offer A,Yes,47.86,Yes,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,104.05,7413.55,0,0,3398.06,10811.61,Stayed,NULL,NULL,152.2761972,17000.76621
4913-EHYUI,Male,80,Yes,0,Alpaugh,93201,35.869626,-119.498771,0,56,Offer B,Yes,48.8,Yes,Yes,Fiber Optic,12,Yes,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.55,5794.65,0,0,2732.8,8527.45,Churned,Competitor,Competitor offered higher download speeds,152.2758929,17153.0421
8915-NNTRC,Male,29,Yes,1,Lake Isabella,93240,35.607875,-118.466318,4,72,None,Yes,41.94,Yes,Yes,Fiber Optic,85,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,107.7,7919.8,0,0,3019.68,10939.48,Stayed,NULL,NULL,151.9372222,17457.01266
8894-JVDCV,Female,39,No,0,Riverside,92505,33.920907,-117.489426,0,62,Offer B,Yes,36.84,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.05,7133.45,0,0,2284.08,9417.53,Stayed,NULL,NULL,151.8956452,17608.9083
5298-GSTLM,Female,74,No,0,Sacramento,95817,38.550722,-121.457314,0,60,Offer B,Yes,48.92,Yes,Yes,Fiber Optic,11,Yes,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,101.4,6176.6,0,0,2935.2,9111.8,Stayed,NULL,NULL,151.8633333,17760.77164
0906-QVPMS,Male,29,Yes,0,Monterey,93940,36.362741,-121.869685,4,72,Offer A,Yes,35.71,Yes,Yes,Fiber Optic,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.15,8349.45,0,0,2571.12,10920.57,Stayed,NULL,NULL,151.6745833,17912.44622
6362-QHAFM,Male,53,Yes,0,Sacramento,95825,38.590035,-121.412455,1,42,None,Yes,42.45,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.3,4586.15,0,0,1782.9,6369.05,Stayed,NULL,NULL,151.6440476,18064.09027
6341-AEVKX,Female,37,Yes,0,Ontario,91762,34.057256,-117.667677,5,62,Offer B,Yes,44.95,No,Yes,Fiber Optic,5,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.3,6613.65,0,0,2786.9,9400.55,Stayed,NULL,NULL,151.6217742,18215.71204
5140-FOMCQ,Female,52,Yes,0,Oakland,94602,37.803883,-122.208417,7,59,Offer B,Yes,40.47,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.15,6557.75,0,0,2387.73,8945.48,Stayed,NULL,NULL,151.6183051,18367.33035
5440-VHLUL,Male,48,No,0,Berkeley,94710,37.872902,-122.303708,0,69,Offer A,Yes,44.57,Yes,Yes,Fiber Optic,28,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,7386.05,0,0,3075.33,10461.38,Stayed,NULL,NULL,151.6142029,18518.94455
3001-UNBTL,Male,69,Yes,1,Burbank,91506,34.169706,-118.323548,1,29,Offer C,Yes,49.36,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,2964.8,0,0,1431.44,4396.24,Stayed,NULL,NULL,151.5944828,18670.53903
1552-AAGRX,Female,22,No,0,Visalia,93277,36.303793,-119.375646,0,30,None,Yes,42.49,Yes,Yes,Fiber Optic,73,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,106.4,3211.9,0,60,1274.7,4546.6,Stayed,NULL,NULL,151.5533333,18822.09237
9710-ZUSHQ,Female,77,No,0,Red Bluff,96080,40.186772,-122.388361,0,37,Offer C,Yes,41.85,Yes,Yes,Fiber Optic,2,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,4056.75,0,0,1548.45,5605.2,Churned,Price,Lack of affordable download/upload speed,151.4918919,18973.58426
3584-WKTTW,Male,23,Yes,0,Weed,96094,41.465121,-122.380947,2,51,Offer B,Yes,39.32,Yes,Yes,Fiber Optic,76,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.55,5720.35,0,0,2005.32,7725.67,Stayed,NULL,NULL,151.4837255,19125.06798
7409-JURKQ,Female,29,Yes,0,Temple City,91780,34.101608,-118.055848,3,53,None,Yes,41.82,Yes,Yes,Fiber Optic,69,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.8,5809.75,0,0,2216.46,8026.21,Stayed,NULL,NULL,151.4379245,19276.50591
6892-XPFPU,Male,70,Yes,0,Pasadena,91107,34.159007,-118.087353,3,24,Offer C,Yes,49.76,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.25,2433.9,0,0,1194.24,3628.14,Churned,Competitor,Competitor offered higher download speeds,151.1725,19730.25295
8901-UPRHR,Female,40,Yes,1,La Grange,95329,37.666587,-120.411517,4,72,Offer A,Yes,44.03,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.2,7711.45,0,0,3170.16,10881.61,Stayed,NULL,NULL,151.1334722,19881.38643
6067-NGCEU,Female,50,No,0,Topanga,90290,34.115192,-118.61017,0,65,None,Yes,41.78,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,-3,7107,0,0,2715.7,9822.7,Stayed,NULL,NULL,151.1184615,20032.50489
4393-GEADV,Male,54,Yes,3,Dulzura,91917,32.622999,-116.687855,10,70,None,Yes,39.06,Yes,Yes,Fiber Optic,75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.75,7842.3,0,0,2734.2,10576.5,Stayed,NULL,NULL,151.0928571,20183.59774
5287-QWLKY,Male,79,Yes,0,Big Pine,93513,37.245505,-118.062943,1,71,None,Yes,44.66,Yes,Yes,Fiber Optic,8,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,7548.1,0,0,3170.86,10718.96,Churned,Attitude,Attitude of support person,150.9712676,20334.56901
7663-ZTEGJ,Male,46,No,0,Escondido,92027,33.141265,-116.967221,0,29,None,Yes,49.92,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,No,Credit Card,100.55,2830.45,0,100,1447.68,4378.13,Stayed,NULL,NULL,150.97,20485.53901
6097-EQISJ,Female,41,Yes,0,Los Angeles,90058,34.001617,-118.222274,1,66,Offer A,Yes,48.77,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,102.45,6615.15,0,130,3218.82,9963.97,Churned,Competitor,Competitor had better devices,150.9692424,20636.50825
6993-YCOBK,Male,48,Yes,3,Sun Valley,91352,34.231053,-118.338307,1,60,None,Yes,40.36,Yes,Yes,Fiber Optic,76,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.6,6586.85,36.38,80,2421.6,9052.07,Stayed,NULL,NULL,150.8678333,20787.37609
2692-AQCPF,Female,32,Yes,0,San Mateo,94403,37.538309,-122.305109,6,65,Offer B,Yes,41.34,Yes,Yes,Fiber Optic,15,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.05,7118.9,0,0,2687.1,9806,Stayed,NULL,NULL,150.8615385,20938.23763
4282-MSACW,Male,39,No,0,Tahoe City,96145,39.178337,-120.162806,0,68,None,Yes,32.67,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,117.2,8035.95,0,0,2221.56,10257.51,Stayed,NULL,NULL,150.8457353,21089.08336
1352-HNSAW,Female,26,Yes,3,Aliso Viejo,92656,33.571259,-117.731917,9,72,None,Yes,34.69,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,115.6,8220.4,0,140,2497.68,10858.08,Stayed,NULL,NULL,150.8066667,21239.89003
2931-XIQBR,Female,41,Yes,3,Kelseyville,95451,38.93496,-122.792243,7,50,None,Yes,47.48,No,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.05,5153.5,0,0,2374,7527.5,Stayed,NULL,NULL,150.55,21541.21669
0409-WTMPL,Female,35,Yes,0,Whittier,90602,33.972119,-118.020188,8,58,Offer B,Yes,37.95,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.65,6526.65,0,0,2201.1,8727.75,Stayed,NULL,NULL,150.4784483,21691.69514
2324-EFHVG,Male,37,No,0,Oakland,94609,37.834341,-122.26437,0,64,None,Yes,45.82,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.4,6692.65,0,0,2932.48,9625.13,Stayed,NULL,NULL,150.3926563,21842.0878
0979-PHULV,Male,30,Yes,0,San Diego,92122,32.85723,-117.209774,2,69,Offer A,Yes,48.8,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.45,7007.6,0,0,3367.2,10374.8,Churned,Competitor,Competitor made better offer,150.3594203,21992.44722
9958-MEKUC,Male,26,Yes,2,Pacifica,94044,37.573633,-122.455167,1,72,Offer A,Yes,45.93,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,103.95,7517.7,0,0,3306.96,10824.66,Stayed,NULL,NULL,150.3425,22142.78972
7550-WIQVA,Male,34,Yes,1,Rocklin,95677,38.7904,-121.236973,3,50,None,Yes,41.58,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.25,5431.4,0,0,2079,7510.4,Stayed,NULL,NULL,150.208,22292.99772
7663-YJHSN,Female,33,Yes,0,Moss Landing,95039,36.863303,-121.781632,10,72,Offer A,Yes,44.27,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,103.95,7556.9,0,70,3187.44,10814.34,Stayed,NULL,NULL,150.1991667,22443.19689
8375-KVTHK,Male,43,Yes,0,Fort Bragg,95437,39.455555,-123.683979,1,68,None,Yes,49.51,No,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.3,6754.35,0,90,3366.68,10211.03,Stayed,NULL,NULL,150.1622059,22593.35909
2252-JHJGE,Male,24,No,0,Sun Valley,91352,34.231053,-118.338307,0,61,Offer B,Yes,45.69,Yes,Yes,Fiber Optic,48,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,104,6363.45,0,0,2787.09,9150.54,Stayed,NULL,NULL,150.0088525,23193.62933
0596-BQCEQ,Female,32,Yes,0,Hydesville,95547,40.557314,-124.081662,1,62,None,Yes,48.58,No,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,6283.3,0,0,3011.96,9295.26,Churned,Competitor,Competitor had better devices,149.9235484,23343.55288
1841-YSJGV,Male,58,Yes,0,South El Monte,91733,34.04622,-118.053753,9,72,Offer A,Yes,40.78,Yes,Yes,Fiber Optic,22,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.95,7852.4,0,0,2936.16,10788.56,Stayed,NULL,NULL,149.8411111,23493.39399
1641-RQDAY,Female,77,Yes,2,Wallace,95254,38.192608,-120.957842,1,32,Offer C,Yes,49.21,Yes,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.4,3217.65,0,0,1574.72,4792.37,Stayed,NULL,NULL,149.7615625,23643.15556
1448-CYWKC,Female,61,Yes,3,Coronado,92118,32.68674,-117.186612,2,58,None,Yes,43.01,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.2,6225.4,34.83,0,2494.58,8685.15,Stayed,NULL,NULL,149.7439655,23792.89952
0572-ZJKLT,Female,32,Yes,1,Chester,96020,40.243494,-121.154733,10,46,Offer B,Yes,49.26,Yes,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.65,4630.2,9.35,0,2265.96,6886.81,Stayed,NULL,NULL,149.7132609,23942.61278
5168-MQQCA,Female,50,Yes,0,Yucaipa,92399,34.04597,-117.011825,2,72,Offer A,Yes,38.44,Yes,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.5,8003.8,0,0,2767.68,10771.48,Stayed,NULL,NULL,149.6038889,24241.91334
5453-YBTWV,Male,52,Yes,2,Moreno Valley,92557,33.970661,-117.255039,10,70,None,Yes,49.67,No,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,101.1,6994.8,0,0,3476.9,10471.7,Stayed,NULL,NULL,149.5957143,24391.50905
9053-JZFKV,Male,25,No,0,Redway,95560,40.142256,-123.852927,0,67,Offer A,Yes,33.88,Yes,Yes,Fiber Optic,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,116.2,7752.3,0,0,2269.96,10022.26,Churned,Other,Don't know,149.5859701,24541.09502
1488-PBLJN,Female,63,Yes,1,San Diego,92124,32.827238,-117.089287,1,72,Offer A,Yes,31.83,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.85,8477.7,0,0,2291.76,10769.46,Stayed,NULL,NULL,149.5758333,24690.67086
1698-XFZCI,Male,30,No,0,Artesia,90701,33.867593,-118.080637,0,61,Offer B,Yes,42.4,Yes,Yes,Fiber Optic,71,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.75,6521.9,0,0,2586.4,9108.3,Stayed,NULL,NULL,149.3163934,24989.50392
5375-XLDOF,Male,24,Yes,3,Calipatria,92233,33.143826,-115.497485,7,69,Offer A,Yes,37.97,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,114.35,7665.8,0,10,2619.93,10295.73,Stayed,NULL,NULL,149.2134783,25138.71739
1550-EENBN,Female,23,No,0,Concord,94519,37.990118,-122.012188,0,31,None,Yes,45.71,Yes,Yes,Fiber Optic,58,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.35,3205.6,0,0,1417.01,4622.61,Stayed,NULL,NULL,149.1164516,25287.83385
3685-YLCMQ,Male,34,No,0,Dobbins,95935,39.381174,-121.21191,0,58,Offer B,Yes,41.14,Yes,Yes,Fiber Optic,25,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,104.65,6219.6,0,40,2386.12,8645.72,Churned,Dissatisfaction,Service dissatisfaction,149.0641379,25436.89798
6651-AZVTJ,Male,27,Yes,0,Pomona,91768,34.067932,-117.785168,1,49,None,Yes,46.94,Yes,Yes,Fiber Optic,73,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.8,4872.45,0,130,2300.06,7302.51,Churned,Attitude,Attitude of support person,149.0308163,25585.9288
5183-KLYEM,Female,30,No,0,El Cerrito,94530,37.924838,-122.289145,0,72,Offer A,Yes,35.24,Yes,Yes,Fiber Optic,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,112.75,8192.6,0,0,2537.28,10729.88,Stayed,NULL,NULL,149.0261111,25734.95491
8606-CIQUL,Male,77,Yes,1,Temecula,92591,33.540604,-117.10909,1,72,Offer A,Yes,30.78,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,115.75,8399.15,0,110,2216.16,10725.31,Stayed,NULL,NULL,148.9626389,25883.91755
2830-LEWOA,Male,37,Yes,1,Jamestown,95327,37.84771,-120.486589,3,61,Offer B,Yes,43.08,No,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.9,6449.15,0,0,2627.88,9077.03,Stayed,NULL,NULL,148.8037705,26181.57507
4446-BZKHU,Male,44,Yes,0,Pleasant Hill,94523,37.95338,-122.076886,1,61,None,Yes,45.7,Yes,Yes,Fiber Optic,24,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.55,6281.45,0,0,2787.7,9069.15,Churned,Competitor,Competitor had better devices,148.6745902,26479.02557
6990-YNRIO,Male,53,Yes,0,Agoura Hills,91301,34.129058,-118.759788,0,65,None,Yes,41.88,Yes,Yes,Fiber Optic,7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,108.65,6937.95,0,0,2722.2,9660.15,Churned,Attitude,Attitude of support person,148.6176923,26627.64326
2578-JQPHZ,Male,30,No,0,Bayside,95524,40.825486,-124.049485,0,44,Offer B,Yes,48.95,No,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,100.1,4378.35,0,0,2153.8,6532.15,Stayed,NULL,NULL,148.4579545,26776.10122
6519-ZHPXP,Female,51,Yes,2,Sacramento,95824,38.517295,-121.439819,1,72,None,Yes,41.55,No,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,108.3,7679.65,36.13,50,2991.6,10685.12,Stayed,NULL,NULL,148.4044444,26924.50566
4376-KFVRS,Male,52,Yes,0,Barstow,92311,34.965648,-117.001509,5,72,Offer A,Yes,30.75,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.05,8468.2,0,0,2214,10682.2,Stayed,NULL,NULL,148.3638889,27221.26955
2239-JALAW,Male,20,No,0,Escondido,92027,33.141265,-116.967221,0,58,Offer B,Yes,44.5,Yes,Yes,Fiber Optic,47,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.25,6017.65,0,0,2581,8598.65,Churned,Competitor,Competitor made better offer,148.2525862,27369.52214
5804-HYIEZ,Male,40,Yes,1,Winterhaven,92283,32.852947,-114.850784,1,70,Offer A,Yes,40.28,Yes,Yes,Fiber Optic,13,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.05,7554.05,0,0,2819.6,10373.65,Stayed,NULL,NULL,148.195,27517.71714
5161-UBZXI,Male,38,Yes,2,Alamo,94507,37.855717,-121.994813,1,69,None,Yes,42.9,No,Yes,Fiber Optic,24,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,106.35,7261.75,0,0,2960.1,10221.85,Stayed,NULL,NULL,148.1427536,27665.85989
8041-TMEID,Male,73,Yes,0,Corning,96021,39.913777,-122.289984,1,63,None,Yes,37.12,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.5,6991.9,0,0,2338.56,9330.46,Stayed,NULL,NULL,148.1025397,27813.96243
5090-EMGTC,Female,32,Yes,0,Beverly Hills,90210,34.099891,-118.414338,10,59,Offer B,Yes,45.75,No,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.05,6034.85,0,0,2699.25,8734.1,Stayed,NULL,NULL,148.0355932,27961.99802
6445-TNRXS,Male,61,Yes,1,Richmond,94805,37.941456,-122.320968,5,68,Offer A,Yes,32.59,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.7,7849.85,0,0,2216.12,10065.97,Stayed,NULL,NULL,148.0289706,28110.02699
5055-MGMGF,Female,35,Yes,0,Half Moon Bay,94019,37.45567,-122.407992,3,65,Offer B,Yes,40.71,Yes,Yes,Fiber Optic,23,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.05,6914.95,0,60,2646.15,9621.1,Stayed,NULL,NULL,148.0169231,28258.04392
0877-SDMBN,Female,20,No,0,San Diego,92126,32.886925,-117.152162,0,54,None,Yes,43.47,Yes,Yes,Fiber Optic,82,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5639.05,0,0,2347.38,7986.43,Churned,Competitor,Competitor made better offer,147.8968519,28405.94077
2165-VOEGB,Female,23,No,0,Burbank,91501,34.188339,-118.300942,0,46,None,Yes,43.04,No,Yes,Fiber Optic,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,4822.85,0,0,1979.84,6802.69,Churned,Other,Don't know,147.8845652,28553.82533
0310-MVLET,Female,63,Yes,0,Snelling,95369,37.521708,-120.426843,1,61,None,Yes,49.33,Yes,Yes,Fiber Optic,7,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15,6010.05,0,0,3009.13,9019.18,Churned,Dissatisfaction,Service dissatisfaction,147.8554098,28701.68074
